layer,unit,description,similarity,sim correlation
classifier[4],441,spider,0.3501892,0.29536953568458557
classifier[4],442,insects,0.21481323,0.43144792318344116
classifier[4],443,infant,0.17901611,0.2604424059391022
classifier[4],444,kangaroo,0.18106079,0.18204857409000397
classifier[4],445,highways,0.21356201,0.13450218737125397
classifier[4],446,chair,0.3432312,0.27146583795547485
classifier[4],447,lion,0.18008423,0.2572444975376129
classifier[4],448,roses,0.2893982,0.26785919070243835
classifier[4],449,roadway,0.18215942,0.2596842646598816
classifier[4],450,pear,0.4895935,0.2714320421218872
classifier[4],451,pear,0.18914795,0.224862203001976
classifier[4],452,pear,0.34866333,0.29545867443084717
classifier[4],453,bear,0.22210693,0.16921240091323853
classifier[4],454,trains,0.38446045,0.35700738430023193
classifier[4],455,bee,0.27230835,0.3301914930343628
classifier[4],456,badger,0.17791748,0.3373885750770569
classifier[4],457,bangbus,0.17816162,0.07880137860774994
classifier[4],458,peppers,0.14318848,0.16954223811626434
classifier[4],459,motorcycle,0.33685303,0.28214284777641296
classifier[4],460,sunset,0.14025879,0.08693910390138626
classifier[4],461,pear,0.32766724,0.30861201882362366
classifier[4],462,dolphins,0.2999878,0.17976076900959015
classifier[4],463,motorcycle,0.2703247,0.22453145682811737
classifier[4],464,bee,0.39624023,0.3210430145263672
classifier[4],465,fall,0.12893677,0.05517827719449997
classifier[4],466,pear,0.31427002,0.2584626376628876
classifier[4],467,whale,0.12823486,0.22586600482463837
classifier[4],468,tomato,0.20904541,0.259927362203598
classifier[4],469,lamps,0.1508789,0.2126270979642868
classifier[4],470,firefox,0.18927002,0.19163233041763306
classifier[4],471,bed,0.34487915,0.1421058177947998
classifier[4],472,tree,0.3032837,0.28794121742248535
classifier[4],473,lion,0.28878784,0.4134270250797272
classifier[4],474,beetle,0.27807617,0.2723093330860138
classifier[4],475,beetle,0.3119812,0.225813627243042
classifier[4],476,kangaroo,0.21368408,0.22051440179347992
classifier[4],477,beaver,0.14074707,0.08841736614704132
classifier[4],478,infant,0.1746521,0.08936397731304169
