unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,top1-label,top1-category,top1-iou,top2-label,top2-category,top2-iou,top3-label,top3-category,top3-iou,top4-label,top4-category,top4-iou,top5-label,top5-category,top5-iou
27,texture,grid,0.098176741,red-c,21004512,3056241,183471,0.007683915,ball,122639,362871,18842,0.040375599,blade,20216,55423,493,0.006560562,tile,3959469,136512,33279,0.008191347,ball_pit-s,275968,184788,22830,0.052132095376844476,grid,1682240,2289247,355050,0.098176741,"{'number': 343, 'name': 'grid', 'category': {'texture': 134, 'object': 2}, 'frequency': 136, 'coverage': 134.108822, 'syns': ['']}",texture,0.098176741,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.091935203,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.079064006,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.066438155,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.055989586086588786
28,object,bed,0.022323757,orange-c,30348501,1960282,112895,0.003506504,bed,5899566,910474,148706,0.022323757,headboard,500152,185272,6520,0.009603714,fabric,8548746,414203,74619,0.008395165,hotel_room-s,2207744,605533,27591,0.009904562,spiralled,1605632,76850,9738,0.005821572,"{'number': 61, 'name': 'bed', 'category': {'object': 2133, 'part': 92}, 'frequency': 2225, 'coverage': 478.232423, 'syns': ['']}",object,0.022323757,"{'number': 285, 'name': 'pool table', 'category': {'object': 217}, 'frequency': 217, 'coverage': 35.289723, 'syns': ['snooker table', 'billiard table']}",object,0.010349213691026827,"{'number': 302, 'name': 'hotel_room-s', 'category': {'scene': 176}, 'frequency': 176, 'coverage': 176.0, 'syns': ['']}",scene,0.009904562,"{'number': 103, 'name': 'headboard', 'category': {'part': 1056, 'object': 6}, 'frequency': 1062, 'coverage': 40.546068, 'syns': ['']}",part,0.009603714,"{'number': 110, 'name': 'screen', 'category': {'part': 933, 'object': 4}, 'frequency': 937, 'coverage': 54.766765, 'syns': ['']}",part,0.009315389
29,part,frame,0.007015638,blue-c,61494563,1329999,134953,0.002152717,bench,486371,712780,6934,0.005816055,frame,136341,123177,1808,0.007015638,painted,13470129,217075,34351,0.002516031,funeral_chapel-s,125440,442291,3177,0.005627451,interlaced,1630720,28040,4530,0.002738434,"{'number': 166, 'name': 'frame', 'category': {'part': 505, 'object': 36}, 'frequency': 541, 'coverage': 10.900613, 'syns': ['']}",part,0.007015638,"{'number': 121, 'name': 'bench', 'category': {'object': 843, 'part': 1}, 'frequency': 844, 'coverage': 39.267716, 'syns': ['']}",object,0.005816055,"{'number': 1157, 'name': 'funeral_chapel-s', 'category': {'scene': 10}, 'frequency': 10, 'coverage': 10.0, 'syns': ['']}",scene,0.005627451,"{'number': 181, 'name': 'footboard', 'category': {'part': 481}, 'frequency': 481, 'coverage': 29.727928, 'syns': ['']}",part,0.005517445,"{'number': 168, 'name': 'tvmonitor', 'category': {'object': 536}, 'frequency': 536, 'coverage': 82.132809, 'syns': ['']}",object,0.005239913
30,texture,waffled,0.020983719312150335,orange-c,30348501,2185614,386674,0.012028142457746482,chair,4633108,744632,43928,0.008235761,footboard,366693,263649,5297,0.00847459,wood,9793596,645099,124301,0.012051216969217968,galley-s,401408,519505,12355,0.013598471423948717,waffled,1555456,237712,36854,0.020983719312150335,"{'number': 376, 'name': 'waffled', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.020983719312150335,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.015750751,"{'number': 616, 'name': 'galley-s', 'category': {'scene': 32}, 'frequency': 32, 'coverage': 32.0, 'syns': ['']}",scene,0.013598471423948717,"{'number': 335, 'name': 'woven', 'category': {'texture': 142}, 'frequency': 142, 'coverage': 142.0, 'syns': ['']}",texture,0.012598296453929876,"{'number': 17, 'name': 'wood', 'category': {'material': 9905, 'object': 487}, 'frequency': 10392, 'coverage': 790.502928, 'syns': ['']}",material,0.012051216969217968
31,part,seat cushion,0.039703311,red-c,21004512,2315732,195652,0.008460776,sofa,4094071,817954,126473,0.02642809,seat cushion,340448,406400,28520,0.039703311,leather,470954,545226,21298,0.021407563912102138,ball_pit-s,275968,440515,23545,0.033978508899786125,braided,1568000,338862,44027,0.023634406697318873,"{'number': 114, 'name': 'seat cushion', 'category': {'part': 886, 'object': 1}, 'frequency': 887, 'coverage': 27.623586, 'syns': ['']}",part,0.039703311,"{'number': 140, 'name': 'back pillow', 'category': {'part': 644}, 'frequency': 644, 'coverage': 22.95188, 'syns': ['']}",part,0.035042554,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.033978508899786125,"{'number': 28, 'name': 'arm', 'category': {'part': 6178}, 'frequency': 6178, 'coverage': 186.057706, 'syns': ['']}",part,0.029103081,"{'number': 63, 'name': 'sofa', 'category': {'object': 2128}, 'frequency': 2128, 'coverage': 328.416827, 'syns': ['lounge', 'couch']}",object,0.02642809
32,object,grass,0.014674214727841875,green-c,63326720,2029904,605101,0.009344969,grass,12961339,1320161,206539,0.014674214727841875,body,1291612,337398,6878,0.004240099,food,1104928,242226,8111,0.006057311,stadium-baseball-s,150528,627156,7812,0.010147141342976493,veined,1806336,138663,15128,0.007838866,"{'number': 33, 'name': 'grass', 'category': {'object': 5390}, 'frequency': 5390, 'coverage': 1039.167345, 'syns': ['']}",object,0.014674214727841875,"{'number': 940, 'name': 'stadium-baseball-s', 'category': {'scene': 12}, 'frequency': 12, 'coverage': 12.0, 'syns': ['']}",scene,0.010147141342976493,"{'number': 57, 'name': 'fence', 'category': {'object': 2544, 'part': 7}, 'frequency': 2551, 'coverage': 179.277044, 'syns': ['fencing']}",object,0.010104085,"{'number': 5, 'name': 'green-c', 'category': {'color': 61508}, 'frequency': 61508, 'coverage': 5049.989735, 'syns': ['']}",color,0.009344969,"{'number': 331, 'name': 'veined', 'category': {'texture': 144}, 'frequency': 144, 'coverage': 144.0, 'syns': ['']}",texture,0.007838866
33,texture,dotted,0.015807709,pink-c,18491188,1642641,123690,0.006181366,painting,2207098,763765,22772,0.007724321,shade,197478,167379,1935,0.005331724,food,1104928,247196,4241,0.003146416,childs_room-s,965888,530649,9966,0.006704019,dotted,2935296,291855,50220,0.015807709,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.015807709,"{'number': 347, 'name': 'stained', 'category': {'texture': 135}, 'frequency': 135, 'coverage': 135.0, 'syns': ['']}",texture,0.010312819651608372,"{'number': 357, 'name': 'frilly', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.00915676,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.007724321,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.007345949
34,texture,polka-dotted,0.057875410158147796,brown-c,182265724,1715112,569430,0.00310466,floor,20378155,641240,230244,0.011075199752024506,top,381885,117243,2128,0.00428169,granite,1315719,318850,16395,0.010131790524381186,nursery-s,827904,351322,5196,0.004425781,polka-dotted,1705984,275478,108404,0.057875410158147796,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.057875410158147796,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.047488053848133885,"{'number': 364, 'name': 'studded', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.018665701371674732,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.011075199752024506,"{'number': 80, 'name': 'granite', 'category': {'material': 1638}, 'frequency': 1638, 'coverage': 106.189539, 'syns': ['marble']}",material,0.010131790524381186
35,part,top,0.034757533142667524,red-c,21004512,1814745,123038,0.005421079,table,4805122,837326,112305,0.020307793125783548,top,381885,272982,21997,0.034757533142667524,food,1104928,373385,28993,0.020004554,conference_room-s,2308096,543849,21211,0.00749311,chequered,1530368,68566,9157,0.005759927,"{'number': 108, 'name': 'top', 'category': {'part': 976, 'object': 2}, 'frequency': 978, 'coverage': 30.961475, 'syns': ['']}",part,0.034757533142667524,"{'number': 27, 'name': 'table', 'category': {'object': 6246}, 'frequency': 6246, 'coverage': 386.74826, 'syns': ['']}",object,0.020307793125783548,"{'number': 94, 'name': 'food', 'category': {'material': 849, 'object': 425}, 'frequency': 1274, 'coverage': 89.287943, 'syns': ['solid food']}",material,0.020004554,"{'number': 285, 'name': 'pool table', 'category': {'object': 217}, 'frequency': 217, 'coverage': 35.289723, 'syns': ['snooker table', 'billiard table']}",object,0.017138467466088776,"{'number': 91, 'name': 'sink', 'category': {'object': 1327}, 'frequency': 1327, 'coverage': 39.632574, 'syns': ['']}",object,0.015419953280288428
36,object,bicycle,0.015626168,black-c,139916835,1608750,589088,0.004179812,bicycle,1152271,735580,29046,0.015626168,wheel,1513439,234555,24773,0.014375985,metal,3462561,264027,10305,0.002772932,laundromat-s,363776,415616,3884,0.00500833,meshed,1756160,5096,585,0.00033226,"{'number': 115, 'name': 'bicycle', 'category': {'object': 886}, 'frequency': 886, 'coverage': 92.843403, 'syns': ['bike', 'cycle']}",object,0.015626168,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.014375985,"{'number': 36, 'name': 'chair', 'category': {'object': 4935, 'part': 2}, 'frequency': 4937, 'coverage': 373.611498, 'syns': ['']}",object,0.009146189,"{'number': 184, 'name': 'motorbike', 'category': {'object': 471}, 'frequency': 471, 'coverage': 116.032022, 'syns': ['']}",object,0.007651546,"{'number': 81, 'name': 'back', 'category': {'part': 1619}, 'frequency': 1619, 'coverage': 48.180077, 'syns': ['']}",part,0.006425323
37,part,drawer,0.020687245714625525,grey-c,159331282,1831043,517698,0.003222629,airplane,1293178,775362,22528,0.011010688109356152,drawer,540514,283348,16698,0.020687245714625525,paper,471596,248152,2314,0.003225384,lighthouse-s,589568,470295,8942,0.008508727,sprinkled,1718528,22273,3829,0.002204411,"{'number': 74, 'name': 'drawer', 'category': {'part': 1628, 'object': 87}, 'frequency': 1715, 'coverage': 43.813403, 'syns': ['']}",part,0.020687245714625525,"{'number': 29, 'name': 'eye', 'category': {'part': 5971}, 'frequency': 5971, 'coverage': 8.929686, 'syns': ['']}",part,0.016776772847247684,"{'number': 154, 'name': 'airplane', 'category': {'object': 597}, 'frequency': 597, 'coverage': 103.947444, 'syns': ['aeroplane']}",object,0.011010688109356152,"{'number': 96, 'name': 'faucet', 'category': {'part': 1047, 'object': 209}, 'frequency': 1256, 'coverage': 3.740074, 'syns': ['spigot']}",part,0.010936402641174969,"{'number': 91, 'name': 'sink', 'category': {'object': 1327}, 'frequency': 1327, 'coverage': 39.632574, 'syns': ['']}",object,0.009721043
38,texture,honeycombed,0.018183589,yellow-c,34166024,1915905,180225,0.005019957,house,1833277,943166,16723,0.006059673,leg,2786636,278084,13140,0.004305966,tile,3959469,323088,26806,0.006298771,flood-s,150528,446280,2398,0.004034252,honeycombed,1555456,179650,30987,0.018183589,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.018183589,"{'number': 385, 'name': 'crystalline', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.006720228,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.006298771,"{'number': 131, 'name': 'house', 'category': {'object': 736}, 'frequency': 736, 'coverage': 148.045081, 'syns': ['']}",object,0.006059673,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.006014053
39,part,footboard,0.015332723143157392,red-c,21004512,1694488,64510,0.002850075,bed,5899566,766940,86576,0.013157586782838116,footboard,366693,232333,9046,0.015332723143157392,ceramic,679072,397505,9257,0.008673125,bedroom-s,19167232,506546,108035,0.005521641,freckled,1555456,45271,4359,0.002730573,"{'number': 181, 'name': 'footboard', 'category': {'part': 481}, 'frequency': 481, 'coverage': 29.727928, 'syns': ['']}",part,0.015332723143157392,"{'number': 217, 'name': 'lid', 'category': {'part': 351, 'object': 6}, 'frequency': 357, 'coverage': 7.332026, 'syns': ['']}",part,0.013457843,"{'number': 61, 'name': 'bed', 'category': {'object': 2133, 'part': 92}, 'frequency': 2225, 'coverage': 478.232423, 'syns': ['']}",object,0.013157586782838116,"{'number': 190, 'name': 'toilet', 'category': {'object': 446}, 'frequency': 446, 'coverage': 25.184866, 'syns': ['potty', 'commode', 'crapper']}",object,0.011476938594011632,"{'number': 84, 'name': 'ceramic', 'category': {'material': 1500}, 'frequency': 1500, 'coverage': 54.890824, 'syns': ['']}",material,0.008673125
40,texture,dotted,0.010613676305748406,red-c,21004512,1786112,192506,0.008518674,flower,591549,928146,10066,0.006667863,muzzle,666221,279263,4187,0.004448118,paper,471596,317918,3992,0.005081971,florist_shop-indoor-s,225792,500127,4075,0.005645264,dotted,2935296,113015,32014,0.010613676305748406,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.010613676305748406,"{'number': 10, 'name': 'red-c', 'category': {'color': 55938}, 'frequency': 55938, 'coverage': 1678.059729, 'syns': ['']}",color,0.008518674,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.006785149,"{'number': 79, 'name': 'flower', 'category': {'object': 1636, 'part': 3}, 'frequency': 1639, 'coverage': 47.650854, 'syns': ['']}",object,0.006667863,"{'number': 6, 'name': 'pink-c', 'category': {'color': 60755}, 'frequency': 60755, 'coverage': 1478.518582, 'syns': ['']}",color,0.005691344
41,texture,cracked,0.050565424887513415,white-c,72511065,2130126,503173,0.006786977,bicycle,1152271,1116764,22374,0.009958779,headboard,500152,137801,10249,0.01632776,tile,3959469,149658,22340,0.005466397,greenhouse-indoor-s,363776,531917,11740,0.013281249,cracked,1593088,408361,96333,0.050565424887513415,"{'number': 363, 'name': 'cracked', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.050565424887513415,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.021967484,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.018366530992808022,"{'number': 103, 'name': 'headboard', 'category': {'part': 1056, 'object': 6}, 'frequency': 1062, 'coverage': 40.546068, 'syns': ['']}",part,0.01632776,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.014862189398936456
42,texture,paisley,0.013984389651907247,green-c,63326720,1940701,275168,0.004233858,water,5662399,1188144,87835,0.012988140253874632,wheel,1513439,120558,8209,0.005049244,carpet,4405463,168283,28376,0.006242836,forest-needleleaf-s,740096,545612,8973,0.007028083,paisley,1555456,212514,24383,0.013984389651907247,"{'number': 374, 'name': 'paisley', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.013984389651907247,"{'number': 75, 'name': 'water', 'category': {'object': 1676, 'material': 17, 'part': 7}, 'frequency': 1700, 'coverage': 453.965134, 'syns': ['']}",object,0.012988140253874632,"{'number': 16, 'name': 'tree', 'category': {'object': 10551, 'part': 1}, 'frequency': 10552, 'coverage': 1706.847783, 'syns': ['']}",object,0.008157587,"{'number': 52, 'name': 'ground', 'category': {'object': 2987, 'part': 1}, 'frequency': 2988, 'coverage': 626.722958, 'syns': ['']}",object,0.007914829,"{'number': 504, 'name': 'forest-needleleaf-s', 'category': {'scene': 59}, 'frequency': 59, 'coverage': 59.0, 'syns': ['']}",scene,0.007028083
43,texture,paisley,0.017665834212529548,pink-c,18491188,1849183,228198,0.011346262783240777,person,14523849,1110348,210067,0.013619374318032848,hand,398768,440282,13059,0.015810099625782847,skin,177664,150948,3404,0.010467147179651174,swimming_pool-outdoor-s,263424,499411,8055,0.010671983889345238,paisley,1555456,349589,33070,0.017665834212529548,"{'number': 374, 'name': 'paisley', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.017665834212529548,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.017359233950045242,"{'number': 42, 'name': 'hand', 'category': {'part': 3832}, 'frequency': 3832, 'coverage': 32.257961, 'syns': ['']}",part,0.015810099625782847,"{'number': 37, 'name': 'nose', 'category': {'part': 4805}, 'frequency': 4805, 'coverage': 12.527917, 'syns': ['']}",part,0.015628304937875693,"{'number': 53, 'name': 'mouth', 'category': {'part': 2938}, 'frequency': 2938, 'coverage': 3.797153, 'syns': ['']}",part,0.014974175274908361
