unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,top1-label,top1-category,top1-iou,top2-label,top2-category,top2-iou,top3-label,top3-category,top3-iou,top4-label,top4-category,top4-iou,top5-label,top5-category,top5-iou
28,texture,chequered,0.026588833,red-c,21004512,848997,43017,0.001972308,stairway,494268,288363,4663,0.00599382,crosswalk,241792,61823,1050,0.003470329,brick,422313,87598,1100,0.002161903,movie_theater-indoor-s,238336,175867,2280,0.005535015,chequered,1530368,270276,46637,0.026588833,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.026588833,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.019385119,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.016204802,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.009243887,"{'number': 335, 'name': 'woven', 'category': {'texture': 142}, 'frequency': 142, 'coverage': 142.0, 'syns': ['']}",texture,0.008816902
29,texture,chequered,0.00981257,black-c,139916835,1389914,469609,0.003334412,fireplace,390206,570925,2958,0.003087125,monitor,141433,139390,972,0.003473277,wood,9793596,332268,22033,0.002180658,conference_room-s,2308096,354207,7071,0.002663044,chequered,1530368,91804,15763,0.00981257,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.00981257,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.004486079,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.003743605,"{'number': 261, 'name': 'monitor', 'category': {'part': 263}, 'frequency': 263, 'coverage': 11.452951, 'syns': ['']}",part,0.003473277,"{'number': 1, 'name': 'black-c', 'category': {'color': 62358}, 'frequency': 62358, 'coverage': 11135.320474, 'syns': ['']}",color,0.003334412
30,scene,ball_pit-s,0.007833393,orange-c,30348501,1260125,89605,0.002842887,airplane,1293178,503050,13431,0.007533668,shade,197478,169394,2634,0.007231535,skin,177664,279648,3524,0.007765741,ball_pit-s,275968,261439,4177,0.007833393,waffled,1555456,75716,8432,0.00519615,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.007833393,"{'number': 230, 'name': 'skin', 'category': {'material': 337}, 'frequency': 337, 'coverage': 14.359008, 'syns': ['']}",material,0.007765741,"{'number': 154, 'name': 'airplane', 'category': {'object': 597}, 'frequency': 597, 'coverage': 103.947444, 'syns': ['aeroplane']}",object,0.007533668,"{'number': 82, 'name': 'shade', 'category': {'part': 1554}, 'frequency': 1554, 'coverage': 16.055695, 'syns': ['']}",part,0.007231535,"{'number': 1049, 'name': 'moon_bounce-s', 'category': {'scene': 11}, 'frequency': 11, 'coverage': 11.0, 'syns': ['']}",scene,0.007102767
31,part,rim,0.014771716,green-c,63326720,1051938,178278,0.002776899,painting,2207098,582627,22748,0.008221247,rim,29870,129713,2323,0.014771716,food,1104928,141806,6357,0.005125055,parlor-s,1003520,310568,2806,0.002139891,paisley,1555456,85260,6690,0.004094182,"{'number': 137, 'name': 'rim', 'category': {'part': 695, 'object': 2}, 'frequency': 697, 'coverage': 2.421746, 'syns': ['']}",part,0.014771716,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.008221247,"{'number': 73, 'name': 'headlight', 'category': {'part': 1757}, 'frequency': 1757, 'coverage': 8.414878, 'syns': ['']}",part,0.007560606,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.006481188,"{'number': 79, 'name': 'flower', 'category': {'object': 1636, 'part': 3}, 'frequency': 1639, 'coverage': 47.650854, 'syns': ['']}",object,0.005238614
32,texture,perforated,0.009811508,purple-c,10857154,1502610,43177,0.003505598,painting,2207098,753851,12539,0.004252801,rim,29870,134686,1330,0.008148212,paper,471596,113778,1281,0.002193144,skyscraper-s,4402944,458362,19725,0.004074082,perforated,1793792,172825,19108,0.009811508,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.009811508,"{'number': 137, 'name': 'rim', 'category': {'part': 695, 'object': 2}, 'frequency': 697, 'coverage': 2.421746, 'syns': ['']}",part,0.008148212,"{'number': 335, 'name': 'woven', 'category': {'texture': 142}, 'frequency': 142, 'coverage': 142.0, 'syns': ['']}",texture,0.00687888,"{'number': 341, 'name': 'sprinkled', 'category': {'texture': 137}, 'frequency': 137, 'coverage': 137.0, 'syns': ['']}",texture,0.006665318,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.005358304
33,object,windowpane,0.009135097,black-c,139916835,1228167,376726,0.002676214,windowpane,8841352,611608,85572,0.009135097,balcony,317196,169322,3671,0.007602822,glass,2246777,199080,8499,0.003486972,bookstore-s,401408,411181,4261,0.005271375,zigzagged,1618176,33692,4708,0.002858253,"{'number': 15, 'name': 'windowpane', 'category': {'object': 5904, 'part': 5610}, 'frequency': 11514, 'coverage': 714.292365, 'syns': ['window']}",object,0.009135097,"{'number': 78, 'name': 'book', 'category': {'object': 1641}, 'frequency': 1641, 'coverage': 49.526615, 'syns': ['']}",object,0.00894019,"{'number': 142, 'name': 'balcony', 'category': {'part': 620, 'object': 21}, 'frequency': 641, 'coverage': 25.680447, 'syns': ['']}",part,0.007602822,"{'number': 133, 'name': 'pane', 'category': {'part': 727}, 'frequency': 727, 'coverage': 38.963388, 'syns': ['']}",part,0.006752174,"{'number': 166, 'name': 'frame', 'category': {'part': 505, 'object': 36}, 'frequency': 541, 'coverage': 10.900613, 'syns': ['']}",part,0.006576304
34,texture,striped,0.009829433,white-c,72511065,1301808,247380,0.003362718,light,350013,529419,6107,0.006992815,eye,110350,158650,1584,0.005923355,ceramic,679072,232544,3438,0.003785602,ice_skating_rink-indoor-s,250880,262704,1082,0.002111211,striped,2433536,181693,25456,0.009829433,"{'number': 295, 'name': 'striped', 'category': {'texture': 194}, 'frequency': 194, 'coverage': 194.0, 'syns': ['']}",texture,0.009829433,"{'number': 364, 'name': 'studded', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.008074108,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.00789094,"{'number': 46, 'name': 'light', 'category': {'object': 3687, 'part': 2}, 'frequency': 3689, 'coverage': 28.145308, 'syns': ['light source']}",object,0.006992815,"{'number': 29, 'name': 'eye', 'category': {'part': 5971}, 'frequency': 5971, 'coverage': 8.929686, 'syns': ['']}",part,0.005923355
35,object,pole,0.008352353,white-c,72511065,1318777,188891,0.002565027,pole,439586,685708,9321,0.008352353,drawer,540514,118816,1878,0.002856482,tile,3959469,207139,12066,0.002904291,roundabout-s,715008,403338,3496,0.003135848,meshed,1756160,54606,7450,0.004131278,"{'number': 55, 'name': 'pole', 'category': {'object': 2651, 'part': 14}, 'frequency': 2665, 'coverage': 35.301899, 'syns': ['']}",object,0.008352353,"{'number': 60, 'name': 'streetlight', 'category': {'object': 2227}, 'frequency': 2227, 'coverage': 12.830232, 'syns': ['street lamp']}",object,0.005212348,"{'number': 50, 'name': 'lamp', 'category': {'object': 3386, 'part': 5}, 'frequency': 3391, 'coverage': 48.047357, 'syns': ['']}",object,0.004496825,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.004131278,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.003698906
36,color,purple-c,0.026484881,purple-c,10857154,1441884,317334,0.026484881,flower,591549,815619,7450,0.005322501,screen,677188,160829,2350,0.002812125,paper,471596,163561,1897,0.00299561,amusement_arcade-s,301056,480141,3020,0.003880865,frilly,1618176,211549,13813,0.007606646,"{'number': 7, 'name': 'purple-c', 'category': {'color': 59516}, 'frequency': 59516, 'coverage': 865.041519, 'syns': ['']}",color,0.026484881,"{'number': 357, 'name': 'frilly', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.007606646,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.007055174,"{'number': 8, 'name': 'blue-c', 'category': {'color': 57825}, 'frequency': 57825, 'coverage': 4899.174121, 'syns': ['']}",color,0.006971084,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.00692699
37,material,wood,0.005016706,red-c,21004512,1739265,112949,0.004990935,table,4805122,768363,20884,0.00376112,hand,398768,240598,3186,0.005008017,wood,9793596,451684,51141,0.005016706,kitchen-s,9006592,427799,32934,0.003503074,waffled,1555456,96870,6532,0.003968905,"{'number': 17, 'name': 'wood', 'category': {'material': 9905, 'object': 487}, 'frequency': 10392, 'coverage': 790.502928, 'syns': ['']}",material,0.005016706,"{'number': 42, 'name': 'hand', 'category': {'part': 3832}, 'frequency': 3832, 'coverage': 32.257961, 'syns': ['']}",part,0.005008017,"{'number': 10, 'name': 'red-c', 'category': {'color': 55938}, 'frequency': 55938, 'coverage': 1678.059729, 'syns': ['']}",color,0.004990935,"{'number': 28, 'name': 'arm', 'category': {'part': 6178}, 'frequency': 6178, 'coverage': 186.057706, 'syns': ['']}",part,0.004266246,"{'number': 11, 'name': 'orange-c', 'category': {'color': 50369}, 'frequency': 50369, 'coverage': 2427.774769, 'syns': ['']}",color,0.004037551
38,texture,dotted,0.031958474,pink-c,18491188,1780307,66678,0.003300104,car,5354795,763778,76491,0.012659709,wheel,1513439,431204,52195,0.027580679,ceramic,679072,303114,6872,0.007045936,laundromat-s,363776,330778,3916,0.00567012,dotted,2935296,299480,100177,0.031958474,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.031958474,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.028012893,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.027580679,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.027236062,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.023328985
39,part,windows,0.009800179,white-c,72511065,1361879,143088,0.001940706,railing,875712,711503,7954,0.005036533,windows,68737,132292,1951,0.009800179,glass,2246777,215167,6448,0.002625946,archive-s,338688,469703,4294,0.005340152,woven,1781248,76585,7266,0.003926364,"{'number': 386, 'name': 'windows', 'category': {'part': 122}, 'frequency': 122, 'coverage': 5.581212, 'syns': ['']}",part,0.009800179,"{'number': 181, 'name': 'footboard', 'category': {'part': 481}, 'frequency': 481, 'coverage': 29.727928, 'syns': ['']}",part,0.006828073,"{'number': 652, 'name': 'archive-s', 'category': {'scene': 27}, 'frequency': 27, 'coverage': 27.0, 'syns': ['']}",scene,0.005340152,"{'number': 76, 'name': 'railing', 'category': {'object': 934, 'part': 748}, 'frequency': 1682, 'coverage': 70.939001, 'syns': ['rail']}",object,0.005036533,"{'number': 15, 'name': 'windowpane', 'category': {'object': 5904, 'part': 5610}, 'frequency': 11514, 'coverage': 714.292365, 'syns': ['window']}",object,0.004799719
40,part,rim,0.035239425,black-c,139916835,1156229,402182,0.002859028,painting,2207098,602005,21598,0.007748148,rim,29870,165871,6663,0.035239425,glass,2246777,109916,7317,0.003114444,cockpit-s,539392,348684,2296,0.002592066,lacelike,1530368,92379,6083,0.003762687,"{'number': 137, 'name': 'rim', 'category': {'part': 695, 'object': 2}, 'frequency': 697, 'coverage': 2.421746, 'syns': ['']}",part,0.035239425,"{'number': 29, 'name': 'eye', 'category': {'part': 5971}, 'frequency': 5971, 'coverage': 8.929686, 'syns': ['']}",part,0.014399559,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.014208375,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.007748148,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.007578319
41,material,laminate,0.003419415,white-c,72511065,1231159,179891,0.002445423,floor,20378155,557667,65004,0.003114588,shade,197478,85063,527,0.001868702,laminate,229184,250016,1633,0.003419415,art_gallery-s,953344,330491,3583,0.002798668,chequered,1530368,51384,4314,0.002734814,"{'number': 193, 'name': 'laminate', 'category': {'material': 442}, 'frequency': 442, 'coverage': 18.544988, 'syns': ['']}",material,0.003419415,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.003114588,"{'number': 460, 'name': 'art_gallery-s', 'category': {'scene': 76}, 'frequency': 76, 'coverage': 76.0, 'syns': ['']}",scene,0.002798668,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.002734814,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.002615068
42,texture,zigzagged,0.038737408,pink-c,18491188,1068233,41115,0.002106484,bicycle,1152271,387357,10287,0.006726427,wheel,1513439,165279,20434,0.012322377,ceramic,679072,169344,3115,0.003685078,laundromat-s,363776,171946,1777,0.003328058,zigzagged,1618176,266076,70269,0.038737408,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.038737408,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.01591082,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.012322377,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.011718546,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.010822214
43,texture,chequered,0.008452027,yellow-c,34166024,1125449,116492,0.003311786,wall,48917895,436097,137013,0.002783856,top,381885,50831,886,0.002051733,painted,13470129,239248,56762,0.004157592,childs_room-s,965888,271809,3090,0.002502821,chequered,1530368,60695,13335,0.008452027,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.008452027,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.004157592,"{'number': 9, 'name': 'yellow-c', 'category': {'color': 57560}, 'frequency': 57560, 'coverage': 2730.587283, 'syns': ['']}",color,0.003311786,"{'number': 193, 'name': 'laminate', 'category': {'material': 442}, 'frequency': 442, 'coverage': 18.544988, 'syns': ['']}",material,0.002819434,"{'number': 12, 'name': 'wall', 'category': {'object': 15553, 'part': 29}, 'frequency': 15582, 'coverage': 3947.579313, 'syns': ['']}",object,0.002783856
44,object,light,0.039373264,white-c,72511065,1478715,765224,0.010450374,light,350013,631621,37186,0.039373264,shade,197478,159957,13178,0.038279541,glass,2246777,236075,22201,0.009022409,casino-indoor-s,652288,365194,3603,0.003553678,studded,1593088,125613,22191,0.013080383,"{'number': 46, 'name': 'light', 'category': {'object': 3687, 'part': 2}, 'frequency': 3689, 'coverage': 28.145308, 'syns': ['light source']}",object,0.039373264,"{'number': 82, 'name': 'shade', 'category': {'part': 1554}, 'frequency': 1554, 'coverage': 16.055695, 'syns': ['']}",part,0.038279541,"{'number': 50, 'name': 'lamp', 'category': {'object': 3386, 'part': 5}, 'frequency': 3391, 'coverage': 48.047357, 'syns': ['']}",object,0.020975734,"{'number': 364, 'name': 'studded', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.013080383,"{'number': 100, 'name': 'sconce', 'category': {'object': 1128, 'part': 1}, 'frequency': 1129, 'coverage': 6.738905, 'syns': ['']}",object,0.011451867
45,part,shade,0.004784439,yellow-c,34166024,1323803,100252,0.002832812,wall,48917895,556017,186502,0.003783968,shade,197478,72176,1284,0.004784439,painted,13470129,287480,60811,0.004439797,conference_room-s,2308096,354536,8814,0.003321253,chequered,1530368,43445,6667,0.00425423,"{'number': 82, 'name': 'shade', 'category': {'part': 1554}, 'frequency': 1554, 'coverage': 16.055695, 'syns': ['']}",part,0.004784439,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.004439797,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.00425423,"{'number': 12, 'name': 'wall', 'category': {'object': 15553, 'part': 29}, 'frequency': 15582, 'coverage': 3947.579313, 'syns': ['']}",object,0.003783968,"{'number': 301, 'name': 'conference_room-s', 'category': {'scene': 184}, 'frequency': 184, 'coverage': 184.0, 'syns': ['']}",scene,0.003321253
46,texture,zigzagged,0.022009495,pink-c,18491188,1481097,71259,0.00358067,person,14523849,550816,140107,0.009381396,rim,29870,282112,4786,0.01557963,food,1104928,210546,3981,0.003035472,ball_pit-s,275968,241607,1869,0.003624158,zigzagged,1618176,263089,40514,0.022009495,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.022009495,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.019043346,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.018411024,"{'number': 137, 'name': 'rim', 'category': {'part': 695, 'object': 2}, 'frequency': 697, 'coverage': 2.421746, 'syns': ['']}",part,0.01557963,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.013059591
47,texture,chequered,0.006412914,white-c,72511065,1464901,190434,0.002580912,car,5354795,787664,17447,0.002848484,wheel,1513439,240099,9037,0.005180278,glass,2246777,262158,5283,0.002110118,cockpit-s,539392,417081,2699,0.002829811,chequered,1530368,69117,10192,0.006412914,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.006412914,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.005180278,"{'number': 22, 'name': 'leg', 'category': {'part': 8443, 'object': 1}, 'frequency': 8444, 'coverage': 224.991031, 'syns': ['']}",part,0.004148655,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.003111827,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.002848484
