layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,1858,0.443792337479204,4.485002,cliff,3.44124,climb,2.5775747,habitat,1.553708,wildlife,0.4313201010227203,0.4005002975463867
layer4,1859,0.4180191940563508,3.0242522,cracked,2.6258597,darkness,2.1826754,hardening,1.9726875,stalk,0.3470595777034759,0.3683650493621826
layer4,1860,0.3679465795005723,3.5040472,mashed potatoes,2.8989928,cherimoya (custard apple),2.218169,pan flute,1.5693885,aquatic bird,0.4390710592269897,0.2774081528186798
layer4,1861,0.3125892835403677,2.8207068,feline,2.7978227,tiger cat,2.1844137,terrapin,1.721471,ring-tailed lemur,0.4103278815746307,0.34629854559898376
layer4,1862,0.3530212533815733,3.571342,leopard,3.2012658,Dalmatian,2.0610523,oscilloscope,1.4796782,cheetah,0.4042321741580963,0.41322389245033264
layer4,1863,0.4674156467959608,3.687707,diving,3.5506055,alligator,2.0215,armadillo,1.8316156,hog,0.382153570652008,0.41203099489212036
layer4,1864,0.3690375748015805,5.170897,kid,3.1481702,slide,2.571064,macaw,2.2283952,indigo bunting,0.4761426448822021,0.3102101683616638
layer4,1865,0.2999052175175372,3.1930442,parallel bars,2.572077,table tennis,1.5984032,Beagle,1.1823196,wirehair,0.3573766648769378,0.3151065707206726
layer4,1866,0.5054173268685376,5.5309353,locomotive,3.2058556,fungus,3.0081267,mushroom,2.7202125,stinkhorn mushroom,0.6023428440093994,0.4823753833770752
layer4,1867,0.2827022893636045,2.6874955,pencil case,2.643604,casing,2.2163217,harp,1.4706421,radiator,0.3352700173854828,0.30760517716407776
layer4,1868,0.4071769687133454,4.6215663,cruise,2.7859342,iguanid,2.3554637,Cocker Spaniel,2.2639797,poodle,0.3970718681812286,0.41572093963623047
layer4,1869,0.4061957261806241,1.3659611,small white butterfly,1.3500342,primate,1.1203251,black-and-white colobus,1.0116076,old world monkey,0.3674613833427429,0.3865470886230469
layer4,1870,0.4122722797015946,3.3239498,flock,3.2814586,tradition,2.2019906,guard,1.713278,bird,0.3497816324234009,0.3923400640487671
layer4,1871,0.343098374551925,5.0651546,maze,2.8876026,rug,2.79446,dishcloth,2.0123718,shepherd dog,0.4481359124183655,0.45237481594085693
layer4,1872,0.4324549027272633,3.4381042,elephant,2.2176485,centipede,2.2140212,chain mail,2.190323,reptile,0.399142861366272,0.37030088901519775
layer4,1873,0.2284991260884442,6.536743,effector,4.160696,kit,3.4313557,reflex camera,2.5461051,fastener,0.4802489578723907,0.2826767861843109
layer4,1874,0.3084373648951206,3.9092174,embellishment,2.8151028,prayer rug,1.8665276,chameleon,1.0439112,dictyopterous insect,0.3330704271793365,0.3238471448421478
layer4,1875,0.2739007695714596,2.4021955,yak,2.3107708,piggy bank,1.9487339,spitz,1.7584672,ox,0.3480449616909027,0.2717974781990051
layer4,1876,0.4514203304333296,4.325406,iron,3.5759099,harp,1.9746871,sail,1.6159497,sailing,0.3676172792911529,0.4555618464946747
layer4,1877,0.3001179364099302,8.782655,radiator grille,3.3296475,porcupine,2.7348719,cardoon,2.350335,typewriter,0.4484803676605224,0.37711402773857117
layer4,1878,0.4008255951588705,4.074684,lotion,3.0649102,corn,2.546175,bell pepper,0.9515564,green mamba,0.3492372632026672,0.3703362047672272
layer4,1879,0.3264274580005437,4.7420917,pork,4.0246396,flamingo,3.9837713,seafood,2.2293334,pomegranate,0.3784416019916534,0.32156842947006226
layer4,1880,0.3262173058397245,1.8154323,lionfish,1.6686879,photocopier,1.6624091,shipwreck,1.3130393,butterfly,0.3084373474121094,0.2920231521129608
layer4,1881,0.2980436855923364,4.6922994,hackwork,2.4702044,baby,1.8151618,motorcar,1.6954715,acorn,0.3800336718559265,0.1830558180809021
layer4,1882,0.2697108375991658,2.3542464,bubble,2.2350614,acorn squash,1.511454,lacewing,1.4352975,frilled-necked lizard,0.3289130926132202,0.27598509192466736
layer4,1883,0.3038448644682869,5.5242987,bottling,3.7816691,dumbbell,3.7302399,bottle cap,3.2457063,typewriter keyboard,0.4431531131267547,0.35500258207321167
layer4,1884,0.2556978158934921,3.3963661,graffiti,3.0836773,antique,2.9590993,locomotive,1.6135193,steam locomotive,0.4252628087997436,0.2781623899936676
layer4,1885,0.4047579256878517,4.3507314,tractor,3.5504634,countryside,2.5424938,cartload,1.9292152,elephant,0.4922964870929718,0.38274121284484863
layer4,1886,0.52018165177213,7.0328484,crisp,6.4234705,cook,6.2471714,casserole,4.6833,supper,0.664777934551239,0.515549898147583
layer4,1887,0.3942808909609082,3.1868212,keyboard,2.349185,electronic device,2.160918,jellyfish,1.7070051,worm snake,0.4455130994319916,0.39115798473358154
layer4,1888,0.2943007205083517,2.1356418,grand piano,1.8983694,triumphal arch,1.235234,chug,1.0564724,brussels griffon,0.3074182868003845,0.32645127177238464
layer4,1889,0.4580194300126218,3.9352286,tennis,3.5580764,Basenji,2.1194608,Entlebucher Sennenhund,1.884714,sennenhunde,0.4677254557609558,0.39417606592178345
layer4,1890,0.3479536279368725,6.526371,sidewalk,5.268304,public transport,4.1240625,slide,2.4830415,go-kart,0.526310384273529,0.38595691323280334
layer4,1891,0.3267668990560117,2.5497987,West Highland White Terrier,2.1143084,polar bear,1.8503181,meerkat,1.2856485,lacewing,0.3261807262897491,0.3034162223339081
layer4,1892,0.3047611971066005,2.296787,go-kart,2.2853723,acorn squash,1.9230566,chameleon,1.1780095,lizard,0.4196429848670959,0.2925281822681427
layer4,1893,0.5055333586708427,6.052788,baby,2.9787548,infancy,1.7814264,fruit,1.6551409,infant,0.5096373558044434,0.4777958393096924
layer4,1894,0.3831095077394562,3.764903,lipstick,2.086548,joystick,1.3047222,old world monkey,0.9821628,macaque,0.3179101943969726,0.38579508662223816
layer4,1895,0.2614257609172786,3.1926932,lotion,2.8245633,espresso machine,2.214302,abacus,1.8412064,hourglass,0.3508680462837219,0.32107794284820557
layer4,1896,0.3629949164317589,2.4245088,shoji screen / room divider,2.2681828,windowpane,1.714461,tatami,1.3705717,crossword,0.4134193062782287,0.3214469850063324
layer4,1897,0.2711516253181895,2.9499023,brushes,2.532047,thatched roof,1.5085694,broom,1.2856556,cobwebbed,0.4381990730762481,0.18699152767658234
layer4,1898,0.2839164446023092,2.1147223,Lhasa Apso,2.059426,spiral,1.5336218,southern black widow,1.5309074,Tibetan Mastiff,0.3623149394989013,0.3118000030517578
layer4,1899,0.339568888450899,5.2232847,frozen dessert,3.5112505,waffled,1.8797007,Bullmastiff,1.4733963,gyromitra,0.4229882359504699,0.2866409122943878
layer4,1900,0.3383288175953688,4.2561274,bottle,3.8479722,motor vehicle,2.5724688,breathing device,2.2010648,gas mask or respirator,0.4160862565040588,0.3135780692100525
layer4,1901,0.4379154674846675,2.1589363,lizard,1.8920277,chameleon,1.7874155,retriever,1.6779971,Komodo dragon,0.3548727929592132,0.4286462366580963
layer4,1902,0.5643406853071097,4.6485825,coraciiform bird,2.257723,terrier,1.6493291,Airedale Terrier,1.3531951,Yorkshire Terrier,0.345785528421402,0.5473747849464417
layer4,1903,0.4005602987116167,7.7186,birthday,6.7998757,downstairs,5.2228465,drinking,4.8876796,granddaughter,0.5535765886306763,0.3894020915031433
layer4,1904,0.3636927197952709,4.9202447,kit,3.7372708,lotion,2.8186872,revolver,2.2342746,hair dryer,0.3173852264881134,0.3630913496017456
layer4,1905,0.2469020284505469,4.1373973,corn,3.4299912,rapeseed,1.8571699,fire salamander,0.7552716,spotted salamander,0.5749639272689819,0.30884838104248047
layer4,1906,0.3876895576184728,0.6846994,Saluki,0.6384617,snake,0.6301481,greyhound,0.5226473,hound,0.2066746354103088,0.34015989303588867
layer4,1907,0.3771181836943583,6.6136913,sweater,2.9600909,carved pumpkin,2.9002855,elephant,1.3387629,African bush elephant,0.4057826697826385,0.36815738677978516
layer4,1908,0.287076538816762,2.8392217,bridge(scene),2.0814204,suspension bridge,1.9284067,harvestman,1.8820431,maypole,0.4639076590538025,0.29867976903915405
layer4,1909,0.4149436998960465,4.1916566,wheeled vehicle,3.3405125,Alaskan Malamute,2.9149656,table tennis,2.1647997,garbage truck,0.3378553986549377,0.44619089365005493
layer4,1910,0.2666275665247946,2.5268636,bony fish,2.475788,projector,1.8822757,zebra,1.7590463,lorikeet,0.3571845889091491,0.24549388885498047
layer4,1911,0.2480895636015973,3.291818,citron,2.0212262,yellow lady's slipper,1.8841839,plectrum,1.8288871,edible fruit,0.4145459532737732,0.25952279567718506
layer4,1912,0.3432798290178562,1.9472817,trifle,1.3777993,fruit,1.1571376,pomegranate,1.1071496,horse chestnut seed,0.2961449027061462,0.28636184334754944
layer4,1913,0.4386959796820774,5.5994234,thrust,4.8881755,balloonist,3.8894231,overflight,3.7145863,aircraft,0.5427219271659851,0.3627951145172119
layer4,1914,0.3867818468403121,2.5009403,American lobster,1.5538768,water snake,1.3141401,amphibian,1.2545196,invertebrate,0.4434195160865783,0.3768917918205261
layer4,1915,0.3221215967902915,5.745734,sand,3.7264593,dough,3.1592019,even-toed ungulate,1.5148283,sidewinder rattlesnake,0.5051113963127136,0.3110712170600891
layer4,1916,0.3750738471192077,3.8961842,tent,3.08263,barn,3.0328496,academic gown,1.9726442,graduation,0.403618723154068,0.3904779255390167
layer4,1917,0.2874998551497989,4.251187,kit,3.5348887,espresso machine,2.6926973,fountain pen,1.5580968,Siamese cat,0.336378663778305,0.2914689779281616
layer4,1918,0.4277453135545745,5.5868196,freight car,3.3441212,sail,3.0233908,chug,2.3917716,sailing,0.5176078081130981,0.37729257345199585
layer4,1919,0.4737938942060321,3.6549845,fruit,3.2727997,citrus,1.8128622,Shih Tzu,1.4095931,edible fruit,0.4237144887447357,0.47847840189933777
layer4,1920,0.3292209192893559,2.2249725,starfish,1.7854238,red king crab,1.581207,Wire Fox Terrier,1.4703417,Airedale Terrier,0.3978483080863952,0.3458601236343384
layer4,1921,0.2241998260640409,1.4367908,typewriter,1.0268366,teapot,1.0247934,milk can,0.6412457,pot,0.2869604825973511,0.2701007127761841
layer4,1922,0.3309724807304537,2.1102095,Bullmastiff,1.926476,Rhodesian Ridgeback,1.6259537,gyromitra,1.5256617,Vizsla,0.4114011526107788,0.29556530714035034
layer4,1923,0.258135697236221,3.2609568,crowd,2.0009165,show,1.0880396,stereo,0.6204521,old world monkey,0.2732208669185638,0.26093757152557373
layer4,1924,0.3282212009654475,0.9793654,bike,0.79781413,tandem,0.63241714,canine,0.51661724,hound,0.3625522553920746,0.29773154854774475
layer4,1925,0.441743005061698,3.086198,bridge,2.4174552,radio telescope,1.0236031,cicada,0.9668212,locust,0.3211489021778106,0.40053150057792664
layer4,1926,0.2266673559431437,3.2178495,tool kit,1.9730715,tiger,1.9699781,puzzle,0.9293689,homopterous insect,0.3865765929222107,0.2140379101037979
layer4,1927,0.3250862746705161,3.3444886,attire,2.5687249,Basset Hound,1.9820611,academic gown,1.2117392,graduation,0.3381757438182831,0.32496029138565063
layer4,1928,0.3979681139970485,1.95532,rattlesnake,1.40975,meerkat,1.3544946,mammal,0.9431192,baboon,0.3204911053180694,0.39919182658195496
layer4,1929,0.4605089218788523,5.0704107,Great Dane,3.689918,horse-drawn vehicle,3.3655174,Rhodesian Ridgeback,2.7122176,artichoke,0.4289128184318542,0.4481886625289917
layer4,1930,0.5380126620023282,8.794043,grass,3.658276,terrier,3.3020754,Italian Greyhound,2.284548,fowl,0.5273354649543762,0.5645403861999512
layer4,1931,0.2417622400874268,1.621985,swimming,1.5437258,Chihuahua,1.0753014,shepherd dog,0.78086495,musteline mammal,0.3120473027229309,0.2041502594947815
layer4,1932,0.4575559498830403,5.042548,pizza,5.0362525,casserole,3.2416024,collie,3.0660572,meatloaf,0.365536093711853,0.415717214345932
layer4,1933,0.3913938759044293,5.4864855,baby,3.8982177,sleeping bag,3.4815679,totem pole,3.4345632,shoes,0.4268539249897003,0.41655901074409485
layer4,1934,0.3564806555116902,4.015436,thatched roof,2.8432276,yurt,2.6209676,roof,2.1904938,cage,0.4123111367225647,0.3692361116409302
layer4,1935,0.3273016803582769,5.4577417,lipstick,4.154222,Chihuahua,3.2645662,corgi,2.2381961,obelisk,0.5673859119415283,0.3085605800151825
layer4,1936,0.3596930731187275,2.295792,car mirror,2.09583,piano,1.2990837,harp,1.2341453,axolotl,0.3009374141693115,0.3475562036037445
layer4,1937,0.2947419795821087,5.1233797,stone,4.1011567,doormat,3.9112759,manhole cover,2.8492768,brass memorial plaque,0.6034621000289917,0.36702975630760193
layer4,1938,0.436731967048438,4.2443795,formal,3.7135828,fan,2.3834674,tower,1.9216595,bridge,0.327330082654953,0.4098638594150543
layer4,1939,0.3268779841033122,3.184517,eagle,2.9028764,weapon,2.8566523,snowfield,1.6927216,bustard,0.4497210085391998,0.3254213035106659
layer4,1940,0.285172139748167,3.2299967,zebra,1.8957028,parrot,1.3051817,locust,1.2301624,african grey parrot,0.3733173310756683,0.3070443868637085
layer4,1941,0.320384221954935,4.1543536,padlock,3.4576929,basket,2.7661035,rocket,1.488819,Norwich Terrier,0.4640750885009765,0.3199107348918915
layer4,1942,0.3866257039760547,4.5045433,bubble,1.3706816,armor,1.3082657,armour,1.2539388,invertebrate,0.3934246897697449,0.40260013937950134
layer4,1943,0.3739202399227837,3.034544,safe,2.6882503,handrail,1.8585266,coffee maker,1.5417553,espresso machine,0.3135370016098022,0.3287522494792938
layer4,1944,0.3969399234973588,3.1760352,place of worship,2.434068,stained,2.2200792,aqueduct,0.9568371,hound,0.2941808402538299,0.3627159893512726
layer4,1945,0.3670806221833239,2.6991491,Bullmastiff,2.6219811,telephone,1.5700943,lock,0.91833395,primate,0.3625092506408691,0.32757094502449036
layer4,1946,0.2570676067553855,4.1147723,remote control,3.5067515,maze,3.1953454,pretzel,2.7910705,bagel,0.4508017599582672,0.3090917766094208
layer4,1947,0.2734697941827277,2.1791222,golf cart,1.8134575,gondola,1.7546841,cooking,1.6720865,ford model t,0.3550434708595276,0.2844628095626831
layer4,1948,0.2955175776910571,2.6271188,shelves,2.5390675,collection,2.162919,abacus,1.5952585,plate rack,0.3860902786254883,0.31062132120132446
layer4,1949,0.3556652825146414,1.8703744,aquatic mammal,1.8617462,polar bear,1.4303213,Samoyed,1.2604599,Tibetan Mastiff,0.2906784415245056,0.3737332820892334
layer4,1950,0.3495468707999776,1.7522823,Chesapeake Bay Retriever,1.4514492,Rhodesian Ridgeback,1.2094148,Vizsla,0.6439828,retriever,0.3060119450092315,0.32894179224967957
layer4,1951,0.2346117691624956,0.766542,parade,0.738342,soccer ball,0.69787043,beverage,0.67506176,drink,0.2413273006677627,0.21764591336250305
layer4,1952,0.4061832198519223,6.3686647,restroom,4.9707265,wardrobe,4.9249845,locker,1.8061229,toilet,0.4929773807525635,0.3561917841434479
layer4,1953,0.36221091652109,2.7361865,meatloaf,1.7499678,invertebrate,1.4129378,sidewinder rattlesnake,1.0674855,lizard,0.3879752457141876,0.3718979060649872
layer4,1954,0.4187512834834552,5.888674,tank,5.2114673,carrier,5.0117707,destroyer,2.655327,Norwegian Elkhound,0.4419675469398498,0.35914021730422974
layer4,1955,0.3883804272948516,3.71967,swim,2.434962,sleeping bag,1.5032066,swimming,1.1961784,aquatic mammal,0.3693482577800751,0.34865614771842957
layer4,1956,0.2621926583464196,3.6252193,ambulance,3.061074,chambered nautilus,2.6398048,macaw,1.6897529,agaric,0.4562808275222778,0.3616994321346283
layer4,1957,0.2416128910505218,0.7278499,species,0.6712982,coraciiform bird,0.52885455,omnivore,0.43147758,bird,0.3334885835647583,0.22988605499267578
layer4,1958,0.4400563877968699,3.916438,Rottweiler,2.8652375,Redbone Coonhound,2.543237,Dobermann,2.467564,pinscher,0.4018756151199341,0.5027495622634888
layer4,1959,0.485363606365007,2.9280813,arachnid,2.7875504,spider,1.2765315,tarantula,1.2500066,yellow garden spider,0.5612428784370422,0.51381915807724
layer4,1960,0.3356925155689439,4.5366645,parasol,3.0960999,Maltese,1.7932264,sea anemone,1.7505342,lionfish,0.3710706830024719,0.2985531985759735
layer4,1961,0.2795543888951649,2.2347748,baby bib,1.5901678,tradition,1.3958364,stork,0.8879138,harp,0.257647693157196,0.31282487511634827
layer4,1962,0.3646247757196101,3.4953663,mechanical device,1.7144685,lizard,1.530686,shark,1.3213853,finch,0.3358596265316009,0.35043343901634216
layer4,1963,0.278721313954895,2.4163208,bridegroom,2.3551388,african grey parrot,2.3475862,cauliflower,2.3107886,raiment,0.3390822410583496,0.2995820939540863
layer4,1964,0.3406352923637304,4.7978063,machinery,4.5472903,jalape̱o,2.354922,garbage truck,2.0135279,Leonberger,0.3609072268009186,0.3635861575603485
layer4,1965,0.4194862838461616,3.2890623,Mexican hairless dog (xoloitzcuintli),2.6561284,african grey parrot,2.461528,Italian Greyhound,1.9500461,Bedlington Terrier,0.349348783493042,0.4183053970336914
layer4,1966,0.4790788565508724,5.559749,yarn,4.051101,knitted,3.655006,knitting,2.7053602,wool,0.4322223365306854,0.497983455657959
layer4,1967,0.3967774024309915,2.1366405,hyena,1.6821404,wolfhound,1.5959963,Norfolk Terrier,1.0120289,mammal,0.3352233469486236,0.39028194546699524
layer4,1968,0.4626274460817923,3.7703831,coral,2.9349885,seep,2.5872378,rattlesnake,1.6064601,bore,0.3733729720115661,0.4771152138710022
layer4,1969,0.5033274080371553,2.3076358,jazz,2.2844815,orchestra,1.6346766,woodwind,1.3266392,wading bird,0.2852288782596588,0.48908889293670654
layer4,1970,0.4018151689579814,4.516762,suspension bridge,4.2134905,harp,3.7107122,tarantula,2.6022944,cicada,0.4143611490726471,0.42307284474372864
layer4,1971,0.4249547776270238,4.4253054,wheeled vehicle,2.8127306,safari,2.295914,tractor,0.82280976,mammal,0.3774018287658691,0.3948564827442169
layer4,1972,0.4826289193879022,5.027789,horse,4.468588,ox,4.36041,even-toed ungulate,2.3343532,bison,0.3880245983600616,0.4606989622116089
layer4,1973,0.4103637469131299,3.058316,drilling rig,2.8363185,carousel,2.0475616,tradition,1.7360878,woodwind,0.3799477219581604,0.3969394862651825
layer4,1974,0.343268153618662,1.5639951,ferret,1.544644,skunk,1.5307773,husky,1.1578125,Siberian Husky,0.3185396790504455,0.3682052791118622
layer4,1975,0.3807865141697296,2.7877862,measuring cup,2.570855,freight car,2.351246,train,2.2062125,locomotive,0.4524213969707489,0.361987829208374
layer4,1976,0.4030430746900922,6.154795,chain-link fence,3.780619,hackwork,0.9962407,primate,0.6348559,monkey,0.4126222431659698,0.32756471633911133
layer4,1977,0.3952969325077,1.9507606,Basenji,1.6016424,green mamba,1.469291,grasshopper,1.3899767,praying mantis,0.3135769963264465,0.4192456305027008
layer4,1978,0.3905331860962049,4.721884,collection,4.2406406,kit,3.7117646,lotion,2.6969278,brushes,0.3391352295875549,0.36568382382392883
layer4,1979,0.2927859075926152,4.105642,hard disk drive,2.1782396,opener,1.2885436,red panda,1.2513759,lemur,0.3177680969238281,0.3173110783100128
layer4,1980,0.3238207911491251,2.0468698,shoat,1.870433,chickadee,1.7041928,sulphur butterfly,1.4819899,old world monkey,0.3556609153747558,0.32060104608535767
